-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
-119.00954	39.80057
